LANDMARK_ID,LANDMARK_ID,DISTANCE
L0003995,L0001856,1221
L0004054,L0002462,737
L0003602,L0003655,3182
L0002378,L0000438,2105
L0003854,L0001094,408
L0003766,L0000647,1087
L0002654,L0003424,986
L0001761,L0002730,2968
L0000510,L0001617,3612
L0002303,L0003164,926
L0001610,L0000987,624
L0000413,L0000332,507
L0001745,L0001411,3042
L0003099,L0001752,56
L0000470,L0000356,2492
L0000889,L0003846,4083
L0002537,L0003132,1601
L0001270,L0001082,2699
L0002521,L0000978,1609
L0000788,L0001506,1130
L0000417,L0004044,4045
L0001008,L0003986,2679
L0003728,L0004007,336
L0002099,L0001283,1421
L0000189,L0003851,1382
L0001010,L0003133,3974
L0001716,L0001050,1976
L0002877,L0003884,3008
L0003532,L0000826,657
L0003562,L0001004,203
L0000355,L0000053,1749
L0001298,L0003559,466
L0002719,L0003418,3171
L0001529,L0003103,3411
L0003455,L0002073,2180
L0000244,L0002044,2009
L0003709,L0001772,937
L0002408,L0003218,136
L0003158,L0001573,245
L0004045,L0001540,473
L0000441,L0002186,1136
L0002617,L0000795,2140
L0003545,L0001618,2496
L0003879,L0001907,320
L0001510,L0002623,2974
L0002959,L0001037,1355
L0004055,L0000719,2561
L0000858,L0003725,3093
L0000937,L0000853,46
L0000175,L0000237,1938
L0000195,L0003319,3341
L0003009,L0000145,119
L0003520,L0003513,38
L0002395,L0001399,11
L0001441,L0001092,1523
L0001543,L0000886,2447
L0003258,L0003238,151
L0002860,L0002190,3814
L0000178,L0002409,3021
L0002315,L0001351,995
L0001366,L0000377,2013
L0003936,L0001594,3893
L0000590,L0000883,2761
L0002796,L0002905,1931
L0000233,L0002110,2339
L0003325,L0001134,2631
L0003990,L0001468,3555
L0001497,L0001577,3918
L0002704,L0003798,68
L0001890,L0000027,402
L0000120,L0000197,891
L0001320,L0003073,801
L0003542,L0001269,502
L0004035,L0001811,2830
L0000437,L0001070,2697
L0002531,L0003294,2322
L0002362,L0000082,1781
L0003910,L0003712,427
L0002532,L0003371,83
L0000032,L0003671,1083
L0003665,L0001726,3229
L0001312,L0000387,2828
L0003869,L0000518,2378
L0000636,L0003357,3962
L0000352,L0002170,2245
L0001420,L0002958,1313
L0000115,L0002095,4089
L0003290,L0000480,3835
L0003951,L0000594,448
L0001770,L0001241,310
L0001585,L0003732,3042
L0000630,L0003062,2640
L0003923,L0000637,346
L0003805,L0000226,184
L0001794,L0000577,4044
L0003995,L0003888,3613
L0003076,L0003028,1927
L0002347,L0001457,2469
L0001025,L0002738,1730
L0000422,L0001417,1565
L0001643,L0001532,39
L0003320,L0003735,383
L0000009,L0002867,533
L0003805,L0003600,2480
L0000729,L0000429,2401
L0000551,L0002453,3171
L0001117,L0003918,3985
L0003927,L0002580,3771
L0003091,L0003600,2716
L0001908,L0002920,2105
L0003501,L0003070,270
L0004088,L0003014,925
L0000769,L0002147,3439
L0003487,L0002550,3996
L0001198,L0003916,1240
L0002197,L0003158,821
L0003993,L0001992,266
L0003126,L0000935,2250
L0000406,L0000768,2746
L0000187,L0000663,424
L0003367,L0002601,3969
L0002343,L0001563,1096
L0000041,L0000606,2582
L0001744,L0002628,1072
L0003355,L0000133,3737
L0000661,L0002390,389
L0003226,L0001518,1566
L0000541,L0002697,1708
L0001433,L0003712,3894
L0000414,L0002090,16
L0001806,L0000809,1665
L0002425,L0003435,718
L0002631,L0003594,1608
L0002476,L0003494,2850
L0002436,L0002999,3756
L0001405,L0000405,1850
L0000035,L0003837,3624
L0003124,L0000009,2833
L0003538,L0002162,755
L0002773,L0000981,3086
L0002737,L0000195,4060
L0002053,L0003958,3078
L0003095,L0001274,285
L0004084,L0000133,2335
L0002874,L0002687,3012
L0001976,L0000792,3503
L0000642,L0000229,2080
L0002065,L0003238,2547
L0001530,L0002957,3970
L0003895,L0001852,677
L0001525,L0003359,2857
L0003559,L0002870,3995
L0001206,L0003630,604
L0002183,L0001454,2540
L0001197,L0002105,194
L0003313,L0001091,728
L0002052,L0003019,880
L0001954,L0000858,1275
L0001121,L0002182,2890
L0003557,L0001816,3393
L0001094,L0003155,3064
L0000090,L0000902,1132
L0002880,L0002675,2149
L0003060,L0003157,1555
L0001672,L0003672,3401
L0001759,L0002790,953
L0004031,L0003482,455
L0002772,L0003520,1351
L0001279,L0000261,1639
L0002233,L0003924,2438
L0001576,L0002541,580
L0001202,L0002463,1643
L0000700,L0003147,1633
L0004021,L0001658,784
L0003308,L0002513,1124
L0003575,L0000212,3039
L0003973,L0003923,3296
L0002098,L0000759,3668
L0002685,L0001112,716
L0000950,L0003842,1672
L0002669,L0001934,2667
L0000501,L0001232,258
L0004024,L0000296,3640
L0002073,L0002037,420
L0001056,L0003957,2781
L0001136,L0001171,2108
L0003775,L0000989,3224
L0003807,L0003419,855
L0000153,L0000499,32
L0001030,L0001994,3638
L0003954,L0000936,1891
L0001671,L0002873,1593
L0000510,L0003444,266
L0000077,L0002522,1470
L0002096,L0002062,1793
L0003087,L0000388,1997
L0001522,L0003091,2898
L0000634,L0001510,3843
L0002601,L0000558,2384
L0001767,L0003382,2600
L0000966,L0000906,3790
L0001656,L0000643,3737
L0001615,L0002798,1335
L0000872,L0000596,174
L0002292,L0002741,4001
L0003664,L0001697,45
L0002209,L0003853,3265
L0000417,L0000625,1509
L0003182,L0003258,2038
L0001342,L0001240,1105
L0000140,L0002157,86
L0001281,L0001597,300
L0001769,L0000433,952
L0003329,L0003668,1899
L0001656,L0003273,1509
L0000356,L0003294,3138
L0003111,L0001974,534
L0001890,L0000380,3845
L0001084,L0002089,2545
L0001002,L0003594,3343
L0001707,L0001910,626
L0000118,L0000968,475
L0001834,L0001918,1837
L0001137,L0001058,1368
L0004062,L0003064,3502
L0003230,L0000516,767
L0002839,L0002051,3606
L0001354,L0003594,2893
L0001958,L0003583,630
L0002787,L0003271,1451
L0003427,L0003094,2398
L0001078,L0001693,2403
L0003049,L0003847,2062
L0000586,L0003593,3951
L0000180,L0000651,1388
L0000205,L0000213,4036
L0000677,L0001375,2878
L0001471,L0000231,967
L0002294,L0000198,676
L0001346,L0001836,1949
L0002666,L0002341,889
L0003902,L0001100,1429
L0003422,L0003370,823
L0001277,L0002181,1265
L0002456,L0001519,3555
L0003149,L0000128,3947
L0000895,L0003506,1332
L0000395,L0002981,2197
L0003405,L0003477,3026
L0000975,L0002381,126
L0001734,L0000042,2177
L0001515,L0000241,1503
L0003185,L0002537,1245
L0000508,L0000273,1200
L0003719,L0002355,4065
L0003991,L0002237,996
L0001034,L0001879,1080
L0000433,L0000526,2289
L0003871,L0000224,1538
L0002928,L0003749,2826
L0002484,L0000848,1148
L0002839,L0003008,3708
L0002951,L0000497,2491
L0003362,L0001326,1362
L0000506,L0000015,2146
L0000285,L0001730,67
L0001571,L0003246,4058
L0001001,L0001591,1364
L0003658,L0000335,2109
L0003972,L0002514,4042
L0003197,L0000932,3493
L0002298,L0003344,468
L0002304,L0003864,1245
L0002874,L0001566,232
L0001690,L0000316,892
L0000010,L0002273,3067
L0000758,L0003752,3257
L0000712,L0002546,264
L0003682,L0000781,1340
L0001220,L0000635,3330
L0002993,L0003142,2586
L0003897,L0003826,87
L0003768,L0000317,2135
L0001940,L0000766,3509
L0003317,L0000126,4024
L0003443,L0002866,1773
L0003040,L0001267,3474
L0001697,L0003783,3605
L0001741,L0002688,2688
L0002798,L0001607,2613
L0002242,L0001790,3188
L0000958,L0002016,1286
L0003450,L0001152,3102
L0000319,L0003622,883
L0002375,L0002383,638
L0003345,L0002756,300
L0000630,L0002252,3490
L0003841,L0002718,4029
L0000370,L0002484,2218
L0002186,L0001104,913
L0001610,L0001082,1047
L0001511,L0001645,2770
L0002843,L0003591,2252
L0000471,L0002041,3160
L0001398,L0001036,468
L0002760,L0002642,2158
L0002341,L0002596,3581
L0000774,L0003911,342
L0002705,L0000471,3370
L0001693,L0002150,1838
L0003556,L0000452,1873
L0001164,L0004008,671
L0003849,L0002950,1140
L0001894,L0004082,2610
L0002295,L0003079,2900
L0000655,L0002173,4003
L0003989,L0002954,3739
L0000264,L0004004,3630
L0004027,L0000936,4072
L0001751,L0000355,3211
L0003191,L0001958,4018
L0002594,L0003610,3293
L0003310,L0000343,1244
L0003939,L0000457,1307
L0000677,L0002167,382
L0000651,L0000746,639
L0001690,L0001493,1531
L0003302,L0003162,512
L0003504,L0000906,3788
L0003579,L0000278,1467
L0001195,L0001200,430
L0002666,L0001347,2862
L0002649,L0003122,2826
L0001237,L0002671,1324
L0001284,L0001765,3246
L0000502,L0001767,3191
L0001126,L0001841,3785
L0002342,L0000363,3476
L0002031,L0000573,1957
L0000758,L0002567,2321
L0001199,L0004087,2653
L0001722,L0000538,799
L0002067,L0002291,3551
L0003958,L0000454,2204
L0002645,L0000441,1719
L0003707,L0000285,3922
L0001613,L0002488,2314
L0002780,L0003353,2002
L0002339,L0001906,3190
L0000342,L0000174,3918
L0003639,L0002888,3541
L0002889,L0003393,2001
L0002308,L0000351,2554
L0000700,L0002178,560
L0002973,L0000120,2844
L0003690,L0001066,3571
L0001568,L0002813,3790
L0003880,L0002993,416
L0003071,L0000883,473
L0001575,L0001934,1615
L0000407,L0001632,44
L0001465,L0000629,585
L0000577,L0002103,446
L0002424,L0003422,205
L0002403,L0002235,2569
L0003453,L0002749,3067
L0002353,L0000428,72
L0001523,L0003785,885
L0001049,L0001605,1905
L0000404,L0002855,820
L0001447,L0000846,3996
L0001581,L0001150,3636
L0001120,L0003459,236
L0001864,L0003016,3230
L0000992,L0001604,1276
L0003758,L0000808,1395
L0000923,L0000344,2500
L0001063,L0001197,3686
L0003743,L0001457,3409
L0003461,L0000079,726
L0002054,L0000645,2309
L0001013,L0000310,2935
L0002835,L0000976,2650
L0001925,L0000313,3643
L0003792,L0003968,3642
L0002889,L0001182,3489
L0000639,L0001805,1972
L0001752,L0002196,3677
L0002320,L0003112,412
L0003904,L0002747,1621
L0002572,L0002015,573
L0003934,L0000943,1107
L0003132,L0002352,1085
L0003209,L0003827,1108
L0001092,L0003541,3859
L0002327,L0000547,521
L0000354,L0003057,2874
L0001382,L0000766,1782
L0003436,L0000943,3058
L0001795,L0000101,3830
L0002627,L0001874,1833
L0001974,L0001191,3405
L0002224,L0001914,2636
L0003615,L0002681,472
L0002778,L0004090,3920
L0000368,L0000522,3972
L0000662,L0003007,2853
L0002005,L0002241,3232
L0001421,L0003940,2110
L0003063,L0002316,3568
L0000825,L0003029,1988
L0001245,L0003027,516
L0003788,L0003759,3070
L0001556,L0000252,3851
L0003240,L0002982,1068
L0001088,L0003277,2923
L0002006,L0000868,3597
L0002218,L0000275,2661
L0003763,L0003257,1763
L0001319,L0002133,1130
L0001355,L0000669,647
L0001990,L0001304,782
L0003176,L0001640,2768
L0001962,L0000416,530
L0002097,L0001918,1150
L0002786,L0001149,2309
L0000366,L0003869,2692
L0000041,L0002606,1975
L0003528,L0002102,1437
L0001175,L0002203,2869
L0001679,L0001828,411
L0000830,L0001872,3522
L0001372,L0000234,3174
L0000795,L0002745,3176
L0001614,L0000924,3978
L0000287,L0003482,2237
L0000326,L0002556,2555
L0003274,L0002379,3640
L0003650,L0002761,3055
L0001480,L0002474,2189
L0001362,L0003768,3657
L0000603,L0003453,718
L0000181,L0001785,2235
L0003155,L0000200,123
L0002603,L0002229,1782
L0000058,L0001020,1761
L0002808,L0003391,3437
L0001400,L0000462,3011
L0002109,L0000185,24
L0002583,L0002598,717
L0002518,L0001274,2711
L0003165,L0001388,276
L0002995,L0001973,3417
L0000237,L0001486,302
L0003333,L0002101,2892
L0003112,L0003904,871
L0001758,L0000667,1757
L0001553,L0001808,183
L0000954,L0002994,3830
L0002992,L0004033,2869
L0003773,L0002197,43
L0001098,L0002756,1156
L0000829,L0002460,628
L0003788,L0002601,1171
L0000680,L0000933,971
L0003861,L0001269,2947
L0002324,L0001259,323
L0000261,L0001613,1160
L0002202,L0000590,2881
L0002862,L0002067,2216
L0001078,L0000107,1082
L0004057,L0000179,1769
L0001408,L0003328,1163
L0001149,L0001793,1456
L0001072,L0003718,1179
L0003352,L0001337,1797
L0003323,L0004057,2341
L0000230,L0002939,3490
L0002302,L0000124,1350
L0003492,L0001634,2822
L0000725,L0001496,1877
L0000686,L0003914,2372
L0000087,L0000122,1979
L0000730,L0001902,2408
L0000203,L0001666,312
L0001192,L0002599,76
L0000480,L0000411,2870
L0003299,L0003108,3598
L0000983,L0001565,1309
L0002055,L0002218,802
L0002932,L0000046,713
L0002158,L0001627,156
L0001291,L0000325,1653
L0000112,L0000385,884
L0000430,L0003067,1928
L0003097,L0002998,3440
L0003776,L0001779,4006
L0002320,L0000562,1568
L0001449,L0000915,2958
L0003984,L0000102,1760
L0001838,L0003603,3391
L0004065,L0000628,569
L0002014,L0003932,1926
L0002567,L0002634,3408
L0000886,L0002091,591
L0001074,L0000607,1611
L0002954,L0001144,621
L0002004,L0001943,4011
L0003567,L0002695,2940
L0003748,L0001742,1907
L0001886,L0001459,1248
L0002903,L0001033,1323
L0001544,L0002851,3912
L0002253,L0000516,2264
L0000020,L0000318,558
L0001897,L0001998,2035
L0000191,L0001381,1014
L0000301,L0001943,2976
L0002917,L0001624,1715
L0000103,L0001248,2580
L0000832,L0003629,3834
L0002870,L0002161,3220
L0003860,L0003571,3660
L0000484,L0002184,913
L0002616,L0002078,124
L0002827,L0000041,175
L0000611,L0002985,242
L0002210,L0001826,4027
L0003908,L0000375,1282
L0001926,L0002195,994
L0002105,L0000087,1308
L0000954,L0001609,3778
L0002627,L0003464,1580
L0003232,L0003722,2617
L0001286,L0002361,3138
L0002094,L0000288,3590
L0003170,L0001206,2742
L0001194,L0000107,3673
L0002930,L0002534,3643
L0001593,L0002835,1726
L0000916,L0003553,3823
L0000158,L0003819,1838
L0002719,L0002937,3204
L0001410,L0001950,728
L0001860,L0000616,1896
L0001308,L0000379,1388
L0000052,L0002387,779
L0000323,L0000556,3566
L0003809,L0003133,3937
L0002244,L0000215,2266
L0003461,L0000766,3167
L0002893,L0000203,1929
L0003712,L0002445,2806
L0002781,L0002873,1183
L0001026,L0002164,3219
L0000581,L0001046,1145
L0000456,L0001796,4075
L0003797,L0002780,2483
L0002257,L0003198,3470
L0001616,L0002133,939
L0003609,L0000769,1347
L0001364,L0000215,2035
L0003285,L0000337,2541
L0001419,L0002808,2689
L0000877,L0000474,3916
L0001141,L0003380,1866
L0003256,L0000192,1964
L0000011,L0000380,14
L0000900,L0003388,3024
L0004077,L0001680,1688
L0000364,L0003835,2827
L0001528,L0002277,4072
L0002619,L0001828,808
L0002191,L0000188,3408
L0003476,L0003282,4045
L0002022,L0000567,2154
L0001310,L0002635,2438
L0000268,L0004014,4071
L0001376,L0003177,1681
L0003578,L0000294,2748
L0002691,L0003785,3143
L0000507,L0003047,1781
L0003779,L0001901,3790
L0000694,L0002330,1806
L0003096,L0002083,2357
L0003839,L0003694,2131
L0004053,L0002291,2326
L0004027,L0002435,2091
L0001370,L0001962,3899
L0000397,L0000668,1704
L0000683,L0000652,237
L0002246,L0003721,1718
L0002360,L0001329,3694
L0001426,L0002658,1631
L0003949,L0003049,2787
L0001712,L0000772,2749
L0002640,L0003442,825
L0001118,L0002453,3466
L0002574,L0002828,3123
L0003767,L0000230,2386
L0003827,L0000414,1584
L0003575,L0002967,4028
L0002387,L0001190,1479
L0003110,L0000613,1031
L0004095,L0003745,2226
L0002438,L0000494,2695
L0001939,L0002114,2526
L0000454,L0003462,3985
L0003375,L0003429,997
L0001203,L0000856,3226
L0003490,L0003723,123
L0001967,L0001935,3388
L0003644,L0000729,3773
L0003777,L0001697,2950
L0003526,L0003335,3495
L0000371,L0000586,754
L0002459,L0002879,1983
L0004023,L0001906,1788
L0003749,L0000493,537
L0001151,L0003238,3208
L0001980,L0001473,2517
L0003666,L0001170,700
L0003796,L0004073,3722
L0002899,L0001706,705
L0000911,L0002086,1506
L0002498,L0004060,1989
L0000960,L0001617,2702
L0001799,L0000877,2948
L0003680,L0000664,2724
L0003945,L0002330,1738
L0004053,L0001259,3608
L0001025,L0003266,2586
L0003470,L0003037,1713
L0002639,L0002522,2506
L0000927,L0002444,2347
L0003441,L0002364,2555
L0003903,L0003951,1191
L0000554,L0002599,1465
L0001153,L0000953,1741
L0003844,L0002189,2599
L0003726,L0001619,1757
L0002600,L0002382,3661
L0002110,L0000116,2742
L0002987,L0001709,1038
L0001496,L0002649,2217
L0002316,L0001574,827
L0000730,L0003321,2255
L0003342,L0003415,708
L0003537,L0001554,3652
L0000765,L0000833,4042
L0002864,L0001730,3298
L0002581,L0000548,535
L0001260,L0002172,2967
L0003196,L0000155,527
L0001055,L0003688,3374
L0000265,L0003820,1047
L0001245,L0001111,101
L0000032,L0002064,3976
L0002664,L0003922,2189
L0003027,L0000819,1205
L0001058,L0002802,162
L0001186,L0002112,3166
L0000773,L0002144,1952
L0003661,L0000542,1953
L0000660,L0001542,967
L0000767,L0003868,4030
L0001350,L0000684,2609
L0003832,L0000676,3738
L0001523,L0002555,3331
L0002082,L0003904,1906
L0000274,L0001879,3207
L0001073,L0000653,1518
L0002156,L0000030,177
L0001971,L0002096,1097
L0001983,L0000843,3193
L0000372,L0000207,3225
L0003518,L0003932,3351
L0002332,L0001871,1457
L0002070,L0001755,1833
L0000847,L0003512,141
L0001950,L0002287,1132
L0001131,L0000780,2122
L0001480,L0000845,3864
L0002860,L0000295,2614
L0002667,L0001563,903
L0003988,L0003772,3422
L0003878,L0002676,835
L0001130,L0002318,233
L0003372,L0002955,139
L0003221,L0000697,1566
L0000254,L0000511,3609
L0003690,L0003922,1504
L0001259,L0000292,1205
L0001477,L0001736,3791
L0003917,L0000597,465
L0003898,L0002608,1601
L0003728,L0000761,3284
L0002405,L0000736,2880
L0000676,L0002165,1605
L0003071,L0003241,74
L0001429,L0001969,70
L0004003,L0000049,3764
L0003111,L0003964,1849
L0001415,L0002415,3658
L0003120,L0002552,3603
L0002807,L0002811,1195
L0002989,L0002895,2200
L0002512,L0003566,2927
L0003512,L0001753,3547
L0003035,L0000073,3847
L0002731,L0000511,2881
L0001549,L0002776,3580
L0003483,L0001773,2054
L0000254,L0003401,1120
L0001734,L0001574,2238
L0001227,L0003378,851
L0003207,L0002563,860
L0002335,L0003867,1517
L0003099,L0003030,1589
L0000583,L0002511,3909
L0001272,L0003305,1166
L0002366,L0003381,884
L0002440,L0001544,2771
L0001281,L0000104,1328
L0001979,L0000474,1691
L0001944,L0001502,479
L0002054,L0003732,2511
L0000195,L0001153,399
L0003583,L0002519,754
L0002431,L0003001,744
L0001296,L0001862,1173
L0001932,L0000310,2594
L0003152,L0000794,2762
L0002147,L0002360,2573
L0002971,L0000014,3650
L0000045,L0003559,1013
L0002604,L0001350,3242
L0003976,L0002686,300
L0002006,L0000051,2171
L0001278,L0001820,3884
L0002104,L0001324,1104
L0002886,L0001105,2797
L0001396,L0003607,2929
L0003333,L0002819,1185
L0001344,L0003945,358
L0002241,L0001906,1027
L0002611,L0003411,1408
L0001009,L0002175,442
L0003723,L0001612,513
L0000445,L0001739,2657
L0002534,L0002118,988
L0002817,L0000165,981
L0002265,L0002885,1093
L0003437,L0001236,576
L0003123,L0003035,47
L0001783,L0002233,1111
L0003406,L0002687,597
L0000425,L0002125,4020
L0002764,L0003631,857
L0000582,L0004001,2450
L0001884,L0002281,2466
L0000651,L0001188,2034
L0002427,L0001474,3471
L0001118,L0000650,401
L0002733,L0000194,3396
L0002100,L0002152,3523
L0003189,L0001066,3375
L0001705,L0003464,426
L0001511,L0002828,2663
L0001231,L0004028,3519
L0002507,L0003491,3639
L0000084,L0003605,2849
L0001209,L0001412,2442
L0000364,L0002129,695
L0002049,L0001959,705
L0001852,L0000750,161
L0001129,L0002646,1774
L0001549,L0001401,2413
L0001811,L0003867,286
L0001212,L0003960,3302
L0000304,L0000524,3557
L0004032,L0003940,1001
L0000556,L0000149,614
L0001442,L0003041,4073
L0002648,L0000044,120
L0000677,L0001250,3046
L0003624,L0000921,309
L0002505,L0001441,2163
L0003217,L0002603,1686
L0000210,L0001407,1572
L0002917,L0001860,1929
L0001968,L0000747,1442
L0001065,L0003086,362
L0002488,L0003645,129
L0003510,L0001919,1795
L0003751,L0001630,661
L0000095,L0002540,3554
L0003253,L0002610,248
L0001294,L0000207,3521
L0002518,L0004006,3577
L0003630,L0002972,630
L0002350,L0003402,3425
L0003640,L0002916,3330
L0000420,L0002835,1437
L0001818,L0001869,3400
L0000026,L0001669,4058
L0003456,L0002724,137
L0003250,L0000053,321
L0002338,L0002327,257
L0000696,L0001268,3224
L0003033,L0001522,2644
L0003192,L0000127,1009
L0000446,L0001246,2326
L0001730,L0001825,956
L0002762,L0000974,3488
L0002955,L0000081,3992
L0001604,L0001650,947
L0001775,L0002713,1501
L0002244,L0001955,160
L0002873,L0003363,1113
L0002034,L0003694,2207
L0000718,L0002108,398
L0003273,L0003905,1546
L0003239,L0002750,2615
L0003261,L0002562,1319
L0001091,L0003573,798
L0001899,L0001559,2603
L0001894,L0002451,4007
L0001600,L0001461,793
L0002104,L0002069,3450
L0003701,L0002804,1307
L0001630,L0000568,1317
L0004046,L0001477,2874
L0000184,L0000060,220
L0002598,L0003143,423
L0001928,L0003612,1033
L0004020,L0003379,1599
L0001515,L0001978,711
L0002430,L0000527,280
L0000753,L0001802,3988
L0001571,L0003276,1281
L0002608,L0001002,863
L0000118,L0003067,549
L0000663,L0003773,3285
L0003351,L0002775,670
L0003566,L0002777,874
L0001904,L0000343,453
L0001618,L0000439,293
L0002871,L0003617,2121
L0001194,L0003179,95
L0000489,L0001459,3265
L0001071,L0000517,1276
L0001296,L0002531,2948
L0003754,L0001740,1227
L0003788,L0002579,3021
L0002502,L0001710,817
L0002659,L0001233,1079
L0001933,L0002895,459
L0001958,L0003993,1987
L0000843,L0003160,3056
L0002454,L0002155,4030
L0001796,L0000465,2644
L0002487,L0003742,2920
L0001297,L0001596,1746
L0001810,L0000533,1276
L0002270,L0003506,1563
L0003400,L0000672,2595
L0000331,L0001537,3573
L0000466,L0000023,322
L0002250,L0000061,1539
L0003121,L0002487,295
L0003795,L0002386,1327
L0003714,L0003931,3089
L0001204,L0003610,1118
L0002722,L0002789,1841
L0003032,L0000483,2580
L0003601,L0003677,2348
L0000108,L0000234,3248
L0004039,L0003313,198
L0002076,L0000791,3485
L0001804,L0001913,98
L0001344,L0000384,3910
L0004036,L0003948,2142
L0000465,L0002242,2659
L0001378,L0003389,1753
L0000357,L0003784,4075
L0003736,L0003069,1859
L0000691,L0001015,3248
L0000326,L0002755,200
L0000572,L0002110,3808
L0003640,L0001835,2589
L0000487,L0002814,470
L0003370,L0003135,476
L0003878,L0003137,3904
L0001885,L0003171,709
L0002408,L0001871,3533
L0003847,L0002977,2413
L0003794,L0000901,2910
L0000856,L0003764,2130
L0000609,L0003577,3739
L0003366,L0000333,880
L0000035,L0002783,1138
L0002878,L0000740,265
L0001260,L0001052,1705
L0002377,L0001660,3154
L0003973,L0003884,3855
L0002501,L0000669,2778
L0003316,L0003497,3188
L0003136,L0003956,505
L0000152,L0001710,2263
L0001668,L0000814,2472
L0000885,L0000964,1235
L0002623,L0002951,2973
L0002921,L0001464,1662
L0000100,L0000776,2409
L0001764,L0000612,3893
L0001526,L0002914,1919
L0001859,L0003827,1440
L0000083,L0003553,373
L0002544,L0001307,543
L0001224,L0004060,2811
L0000281,L0003042,1698
L0000814,L0002951,1973
L0003243,L0004041,24
L0001818,L0002095,1258
L0001893,L0002610,2938
L0002410,L0002515,2892
L0000390,L0004005,4052
L0000132,L0003073,2239
L0002773,L0001800,1593
L0002021,L0001065,17
L0001743,L0003530,2592
L0000511,L0002991,3416
L0003475,L0002017,2367
L0002221,L0002675,1353
L0001293,L0002344,3989
L0003373,L0000842,1400
L0000012,L0003600,3769
L0003305,L0002031,617
L0000112,L0003295,3656
L0003519,L0001021,934
L0002932,L0002723,2047
L0000447,L0001245,2011
L0001581,L0003142,1829
L0000579,L0002525,869
L0001133,L0003818,1952
L0003094,L0002224,73
L0000925,L0003901,3348
L0003300,L0003083,2525
L0002481,L0000503,2082
L0002787,L0001017,510
L0000566,L0000595,1132
L0001233,L0001837,1608
L0003810,L0003568,1896
L0002441,L0000002,2238
L0000258,L0000124,194
L0002702,L0000639,1314
L0000227,L0001166,1492
L0001717,L0001335,3650
L0002602,L0003992,2833
L0000215,L0003543,2035
L0003640,L0002022,3407
L0003869,L0003225,3603
L0000279,L0001302,1703
L0001898,L0003291,136
L0000626,L0000918,457
L0003114,L0002648,2328
L0000234,L0002338,806
L0003417,L0003061,211
L0004091,L0003311,1921
L0000458,L0000164,1943
L0001537,L0000907,747
L0000514,L0003619,1508
L0002146,L0000366,1245
L0002813,L0000133,1908
L0003639,L0003439,3439
L0002566,L0000817,3995
L0001680,L0001747,3188
L0001796,L0004028,2841
L0001894,L0000432,1048
L0001174,L0001005,3193
L0000289,L0002030,2626
L0000919,L0003484,1168
L0000684,L0002401,1781
L0002823,L0000025,1620
L0003241,L0003941,962
L0002138,L0001418,1193
L0000446,L0003602,1597
L0000334,L0000943,2549
L0002990,L0002493,3961
L0000066,L0003214,886
L0003884,L0000837,2599
L0004050,L0002566,2690
L0002227,L0002659,2603
L0001321,L0003517,1798
L0002603,L0002827,1405
L0004092,L0001161,3641
L0000318,L0002238,526
L0002111,L0000239,4024
L0003929,L0003980,3445
L0000318,L0003278,2561
L0003289,L0001642,3594
L0002508,L0003847,2236
L0003831,L0004093,4074
L0002356,L0000067,1065
L0000118,L0003529,2561
L0002404,L0003181,1827
L0002070,L0001103,65
L0002904,L0002068,2723
L0002461,L0002073,1189
L0001746,L0000057,101
L0002358,L0003813,2617
L0000256,L0003408,2926
L0001979,L0000442,1771
L0000176,L0000191,3937
L0002251,L0003673,1667
L0002523,L0003060,1763
L0003663,L0003267,3128
L0001232,L0000300,916
L0000386,L0002346,2711
L0002593,L0001204,1832
L0002747,L0000421,1811
L0001137,L0000403,2310
L0001709,L0001842,1720
L0002901,L0001625,2555
L0002239,L0004058,1379
L0001819,L0003004,1507
L0001663,L0001839,2937
L0003581,L0002024,2906
L0003711,L0003150,1805
L0003974,L0001081,1586
L0001830,L0003189,860
L0001379,L0001429,3312
L0000224,L0000738,3492
L0001173,L0000984,658
L0002792,L0002702,1327
L0001692,L0002125,3850
L0001284,L0000214,1944
L0003964,L0003348,660
L0000042,L0000077,3184
L0001023,L0000036,3607
L0002990,L0001316,1962
L0003168,L0003432,3494
L0000824,L0002876,3822
L0001946,L0003967,862
L0001165,L0000310,2840
L0004062,L0001472,2356
L0002459,L0002476,1852
L0003030,L0000982,3974
L0003936,L0001237,979
L0003711,L0003465,551
L0002907,L0002839,2425
L0001519,L0002631,3431
L0000324,L0002106,3520
L0003694,L0003488,3549
L0001791,L0002066,3879
L0000975,L0002139,855
L0000068,L0000059,1562
L0001257,L0000599,2240
L0003372,L0001541,787
L0002110,L0002323,3526
L0003122,L0001603,2874
L0002531,L0000242,594
L0002465,L0002216,3103
L0000886,L0001794,865
L0003007,L0003717,663
L0001853,L0000348,1554
L0002092,L0002754,2348
L0003992,L0001947,957
L0002665,L0001731,1839
L0000553,L0002760,3281
L0002353,L0001563,3783
L0000383,L0001042,2729
L0001935,L0003027,3193
L0002762,L0003248,2770
L0000877,L0001441,4077
L0001343,L0003806,377
L0003329,L0000780,473
L0001034,L0002205,846
L0002050,L0003214,442
L0002575,L0002328,3759
L0003254,L0000200,2257
L0002314,L0003686,1596
L0003558,L0002351,3055
L0000585,L0000294,2329
L0003411,L0002185,3378
L0000078,L0003780,757
L0000156,L0003921,546
L0003374,L0000985,3551
L0001339,L0003428,2269
L0001696,L0002965,1302
L0002294,L0003117,221
L0003597,L0003278,375
L0000887,L0003328,2264
L0000777,L0002816,474
L0000918,L0000695,741
