LANDMARK_ID,LANDMARK_ID,DISTANCE
L0032320,L0040416,46661
L0048157,L0009665,34826
L0019385,L0007656,38563
L0005293,L0030484,51897
L0010019,L0040667,6293
L0037978,L0039545,37216
L0045713,L0022700,10710
L0040710,L0059660,63403
L0014343,L0028927,4201
L0020538,L0052978,19964
L0044253,L0027460,28077
L0021628,L0058875,43631
L0035555,L0058025,1917
L0040315,L0049737,14107
L0032890,L0052151,52121
L0049029,L0055209,40908
L0009621,L0022912,53039
L0016618,L0002441,10052
L0050824,L0036773,35977
L0014171,L0004617,62585
L0016805,L0058547,57994
L0003165,L0021871,48212
L0044543,L0047315,30350
L0000255,L0012948,64070
L0023278,L0010874,49783
L0026666,L0050066,42082
L0058588,L0022880,45477
L0024179,L0046461,24229
L0044446,L0038385,6434
L0014620,L0007626,19806
L0058405,L0054235,35047
L0033991,L0048630,18185
L0015342,L0049380,46013
L0021305,L0036258,55619
L0046472,L0052143,32211
L0030776,L0014903,51865
L0007266,L0060304,30324
L0001339,L0038496,60771
L0043322,L0018478,36724
L0048192,L0035559,36682
L0004780,L0055068,2146
L0049778,L0004905,51103
L0056722,L0011269,30794
L0063337,L0019194,25757
L0028137,L0003991,34194
L0010550,L0006607,27243
L0005609,L0030060,23848
L0043264,L0016427,48441
L0014379,L0002545,58315
L0011025,L0014490,1467
L0056656,L0034638,50665
L0062501,L0012028,63970
L0019051,L0052979,33137
L0038792,L0023405,6923
L0039659,L0000367,42968
L0002883,L0037364,12370
L0028415,L0014290,38042
L0007586,L0023058,15143
L0046827,L0024656,50283
L0043152,L0010085,18115
L0014787,L0046356,41705
L0007381,L0013353,40981
L0035741,L0048464,662
L0029798,L0028345,37537
L0000858,L0021227,64344
L0046411,L0027597,5336
L0006071,L0056286,51894
L0007666,L0030376,63086
L0051637,L0004285,28504
L0004745,L0035379,62114
L0034908,L0053965,8703
L0046399,L0054542,55086
L0024403,L0019059,60179
L0028792,L0040950,22468
L0014907,L0025741,53949
L0056824,L0029784,25953
L0059906,L0015607,43744
L0047231,L0040328,47023
L0000357,L0010704,61038
L0034206,L0053439,27315
L0023254,L0028975,39922
L0039115,L0044210,39777
L0021196,L0009774,64041
L0009453,L0026169,16692
L0034058,L0011019,45747
L0026130,L0017551,55486
L0060596,L0034836,2460
L0034273,L0020218,11041
L0030918,L0019711,36266
L0051823,L0023676,52309
L0019657,L0056932,9094
L0044310,L0021514,42365
L0043529,L0062134,52092
L0064967,L0001539,50375
L0018974,L0047785,38624
L0056250,L0053315,32797
L0018490,L0012059,406
L0019059,L0035507,57691
L0044982,L0027097,38670
L0036321,L0032412,46456
L0041248,L0052881,65430
L0043321,L0029997,21753
L0040239,L0021757,61965
L0011052,L0018182,49685
L0040630,L0010698,6035
L0057492,L0021062,37324
L0059418,L0012374,42535
L0050717,L0045685,53592
L0014016,L0018795,20368
L0053952,L0024865,57356
L0045087,L0058653,10668
L0061522,L0009997,529
L0030770,L0057696,42466
L0021163,L0057716,55605
L0017409,L0046370,55770
L0050666,L0015884,13436
L0030237,L0034543,2440
L0046474,L0042344,5980
L0052986,L0014363,41082
L0049818,L0053181,15363
L0017377,L0040805,28331
L0064791,L0004247,3028
L0031044,L0027422,15098
L0060636,L0041180,41539
L0050529,L0035578,39645
L0016996,L0028713,48749
L0047457,L0007571,25252
L0009271,L0006498,56218
L0014034,L0055035,39549
L0042541,L0064320,59806
L0065445,L0027675,47400
L0011486,L0025381,20613
L0000825,L0063398,37311
L0030219,L0036543,25130
L0013975,L0062911,40714
L0034584,L0008196,33220
L0059749,L0062109,13685
L0025778,L0034143,5207
L0016764,L0040906,34287
L0012317,L0052572,56424
L0059688,L0027265,1122
L0053904,L0008422,45001
L0013268,L0050737,44315
L0050602,L0005026,56587
L0046853,L0039214,34642
L0027789,L0015475,60415
L0057049,L0030114,59994
L0047059,L0006409,6969
L0035076,L0026770,41061
L0006497,L0051211,16195
L0027335,L0034040,38134
L0011913,L0054909,9576
L0023935,L0010885,8247
L0008863,L0016719,10162
L0034370,L0001365,2958
L0057996,L0019977,43202
L0039094,L0027731,21138
L0019079,L0043641,29349
L0017958,L0044433,23399
L0033828,L0002257,63567
L0038665,L0013912,56882
L0027211,L0038484,28022
L0048890,L0027758,63412
L0028256,L0010410,10480
L0022010,L0031496,36832
L0015206,L0041257,20743
L0013022,L0048923,19808
L0058236,L0028192,63710
L0032695,L0016007,23448
L0003846,L0004568,27972
L0013823,L0061432,18553
L0055416,L0052083,56437
L0046606,L0014057,65040
L0007509,L0007641,54396
L0026515,L0014665,3419
L0054570,L0023670,4245
L0042107,L0014970,59069
L0032280,L0063710,33239
L0009381,L0003205,41762
L0036973,L0026091,51120
L0000244,L0046335,62915
L0059381,L0012315,2670
L0033874,L0034158,57976
L0020547,L0037583,15788
L0043652,L0057204,23540
L0011648,L0000081,56843
L0058241,L0053543,2763
L0023353,L0039900,58559
L0005499,L0044410,44635
L0020125,L0003756,44179
L0060811,L0033766,49294
L0029913,L0051673,62615
L0002472,L0060800,32484
L0001956,L0059506,16227
L0008875,L0000902,40673
L0000864,L0002456,46410
L0035998,L0047959,53201
L0015570,L0060444,6180
L0063888,L0041618,16240
L0015864,L0043223,8612
L0064033,L0005475,10575
L0038539,L0054092,31336
L0025670,L0013850,59705
L0019813,L0037713,53062
L0036543,L0055490,736
L0062878,L0051544,54655
L0020032,L0053676,23521
L0061382,L0021207,14406
L0020077,L0040395,48378
L0015182,L0050483,59468
L0024369,L0008637,41530
L0047366,L0014386,57257
L0029520,L0010983,18262
L0060761,L0056576,37596
L0014372,L0013239,13026
L0031522,L0007662,45059
L0014637,L0013144,4060
L0000221,L0049667,19253
L0009170,L0000278,39821
L0015502,L0020112,36820
L0048720,L0064599,44698
L0005594,L0025705,34894
L0035584,L0059484,18370
L0055090,L0032825,37833
L0022325,L0037766,24358
L0023737,L0000299,58697
L0005901,L0001701,19666
L0062988,L0025736,64806
L0045608,L0005438,22109
L0065044,L0049624,40555
L0008949,L0049995,22432
L0007485,L0057035,22831
L0012567,L0027936,37043
L0025653,L0033061,58147
L0041449,L0012095,64806
L0016964,L0040719,63869
L0051478,L0049714,46713
L0028135,L0064107,53453
L0027543,L0034550,39976
L0038106,L0026253,63213
L0002735,L0041127,21655
L0009714,L0058859,35997
L0005826,L0016741,41683
L0014262,L0004547,34594
L0061719,L0019063,45114
L0030667,L0059599,62888
L0052855,L0039963,61747
L0050917,L0032294,6890
L0023742,L0034682,41306
L0009603,L0062969,30134
L0029194,L0035447,42451
L0002999,L0053382,16796
L0049169,L0035198,54161
L0033595,L0008509,648
L0040467,L0044403,50614
L0008646,L0002718,39668
L0059039,L0042397,52103
L0059114,L0051156,12321
L0017060,L0025822,8760
L0048453,L0060435,19625
L0018413,L0047109,28013
L0042714,L0000874,36345
L0052444,L0004178,13982
L0034325,L0034851,53709
L0046128,L0034247,64121
L0053498,L0055725,59302
L0022627,L0062311,63987
L0062720,L0057367,36173
L0040033,L0046868,30615
L0039234,L0009812,53612
L0031733,L0001316,16808
L0026648,L0044195,4886
L0012109,L0052239,2540
L0051095,L0053153,32987
L0019174,L0012128,11813
L0045420,L0059573,14874
L0056048,L0014970,33544
L0057979,L0030066,41696
L0023557,L0043607,65361
L0021800,L0040644,60725
L0016194,L0042903,2041
L0031504,L0044068,47537
L0018964,L0037951,46880
L0003960,L0031012,13053
L0010311,L0029878,32625
L0018092,L0025027,36258
L0003231,L0009108,46672
L0058482,L0019435,32103
L0025743,L0040283,48782
L0063508,L0043998,12366
L0031543,L0019882,46830
L0030844,L0046724,45108
L0049778,L0005415,59807
L0014547,L0041906,12550
L0058249,L0049567,20484
L0035530,L0030706,16513
L0032207,L0052271,36334
L0001485,L0048580,30677
L0007752,L0030017,28408
L0055860,L0019270,42569
L0057178,L0034850,48263
L0064753,L0028375,3545
L0065317,L0063936,24081
L0036445,L0044940,38771
L0032115,L0018720,53764
L0038531,L0027025,15601
L0062680,L0007682,40577
L0038800,L0043710,35878
L0056998,L0051567,64339
L0059076,L0031284,61687
L0052888,L0039713,153
L0060866,L0045766,51226
L0030781,L0062753,42084
L0014195,L0001796,28327
L0003197,L0012127,33228
L0039373,L0035303,58581
L0033766,L0036793,23786
L0029065,L0039583,17064
L0012898,L0000224,30573
L0038420,L0019398,17439
L0006996,L0048848,13444
L0061976,L0052428,37741
L0063228,L0046820,28137
L0056496,L0019095,1022
L0051797,L0021399,25353
L0038397,L0017457,65146
L0044174,L0018078,51420
L0034373,L0033865,124
L0051752,L0029110,53940
L0044271,L0052259,64144
L0052959,L0056081,1797
L0054311,L0043688,2428
L0003677,L0006675,32816
L0036003,L0023683,35758
L0014170,L0033022,57444
L0003397,L0038342,62567
L0035580,L0030683,57915
L0004758,L0011670,45427
L0060687,L0029578,42509
L0020726,L0005117,57832
L0044650,L0064630,27779
L0012821,L0029463,56582
L0035848,L0046456,49833
L0049561,L0058358,43342
L0051241,L0016888,49404
L0019215,L0063537,20316
L0061149,L0010446,13989
L0040475,L0010869,18716
L0053705,L0009751,12482
L0039970,L0025451,41323
L0009730,L0045297,64690
L0021585,L0044663,11601
L0031754,L0018083,36561
L0009542,L0053679,55227
L0026987,L0003970,59553
L0006494,L0029542,33405
L0001326,L0020639,60833
L0003918,L0052446,46046
L0063673,L0057435,50525
L0058755,L0047773,42719
L0033520,L0037244,39519
L0004652,L0027543,24400
L0006880,L0051674,30841
L0016537,L0010209,30312
L0023652,L0054772,8491
L0027965,L0039412,48137
L0062146,L0020884,32672
L0018251,L0048421,53837
L0060069,L0013927,32877
L0021985,L0035151,7261
L0050304,L0000176,33460
L0031495,L0019351,59868
L0010399,L0034325,46209
L0034557,L0053490,44642
L0002905,L0028607,3305
L0055690,L0013531,1326
L0006060,L0002150,26466
L0049170,L0060451,55710
L0026378,L0061010,44504
L0041345,L0024920,21348
L0024013,L0062060,46494
L0002463,L0021156,24480
L0009939,L0006515,476
L0042900,L0042918,24079
L0065442,L0017263,7667
L0014615,L0041006,666
L0025485,L0062018,4206
L0030843,L0000082,23673
L0040422,L0028028,46949
L0045435,L0020057,53318
L0017503,L0033697,53056
L0029421,L0054591,36112
L0002979,L0041896,38798
L0018814,L0016768,60367
L0004807,L0009421,40633
L0011568,L0031592,5187
L0064638,L0019264,44854
L0048766,L0029885,58672
L0034980,L0002835,22930
L0016505,L0028349,29264
L0039097,L0033521,44025
L0004046,L0052431,11586
L0043875,L0013364,3011
L0059732,L0037392,54515
L0034332,L0046128,60827
L0022470,L0021186,3170
L0003105,L0008545,31824
L0009459,L0025401,4327
L0039095,L0057495,47843
L0017528,L0058398,37399
L0045301,L0030397,37031
L0035893,L0051003,3266
L0005488,L0001405,38838
L0006648,L0048059,57094
L0018748,L0002974,49427
L0060381,L0009983,32607
L0032819,L0022700,30665
L0014024,L0056192,40782
L0055968,L0006456,50129
L0001856,L0046091,48042
L0005900,L0012215,37344
L0000861,L0062460,21255
L0011835,L0023790,55534
L0053616,L0049935,559
L0023706,L0064929,23964
L0051979,L0034224,23782
L0003002,L0037627,53009
L0063946,L0042277,18905
L0020266,L0004843,15402
L0034144,L0042336,60977
L0065108,L0031756,46791
L0001748,L0048338,22505
L0035370,L0053487,50500
L0016293,L0040688,54287
L0053809,L0058052,61996
L0011325,L0011639,16413
L0039153,L0047248,40159
L0061267,L0007039,11521
L0048708,L0055124,41432
L0035089,L0020846,58842
L0056239,L0024956,10997
L0035399,L0018195,64749
L0023212,L0010013,30922
L0014252,L0054544,39025
L0028492,L0026654,47839
L0036955,L0031169,15369
L0010801,L0023991,41504
L0044288,L0005069,21877
L0064317,L0023984,53145
L0011089,L0032495,55428
L0049926,L0023129,25408
L0012515,L0025553,11411
L0038284,L0065069,31824
L0058954,L0010668,64300
L0038494,L0028145,23998
L0058657,L0045684,64661
L0044643,L0059539,3589
L0057675,L0003723,43580
L0028957,L0037078,44273
L0021795,L0016146,33404
L0044134,L0063209,50430
L0008421,L0024785,40806
L0026367,L0004559,43539
L0052874,L0012309,14825
L0006447,L0050871,43272
L0042036,L0036883,19106
L0053450,L0018806,1590
L0015873,L0007521,31960
L0057218,L0018117,17060
L0024390,L0018052,27360
L0039991,L0013154,2104
L0050659,L0017250,25020
L0053099,L0015678,28995
L0044725,L0017406,1958
L0007998,L0032942,52663
L0034618,L0053408,63190
L0038420,L0030156,33527
L0023199,L0030389,56597
L0060687,L0002018,16543
L0062537,L0053118,48985
L0055663,L0021190,3026
L0024828,L0065330,24937
L0001810,L0051059,46075
L0004903,L0009969,57941
L0021905,L0062762,31606
L0010205,L0040794,33708
L0008734,L0062817,22298
L0049097,L0007458,53030
L0008066,L0038635,19366
L0013989,L0054070,28240
L0045128,L0062683,50651
L0050118,L0029632,27517
L0048191,L0029756,33955
L0029776,L0037669,51124
L0054130,L0017904,49763
L0030908,L0061161,18498
L0045838,L0053512,25943
L0044827,L0018508,23252
L0011723,L0020785,25166
L0061647,L0055576,27585
L0031411,L0046756,51087
L0028601,L0022293,45232
L0023972,L0063969,58297
L0047376,L0053601,8984
L0038731,L0058384,31755
L0012558,L0051411,9837
L0048626,L0021994,60662
L0002077,L0032095,5201
L0038456,L0033576,15947
L0041779,L0009518,33791
L0004702,L0008205,54456
L0030504,L0048161,19439
L0020719,L0028550,4318
L0064249,L0060863,24684
L0054910,L0056891,42134
L0036689,L0032666,31238
L0034119,L0058151,288
L0019213,L0002702,52796
L0031438,L0054525,59166
L0008216,L0052578,4185
L0007087,L0046953,33852
L0012208,L0054671,42824
L0060991,L0046421,22433
L0027385,L0046528,49569
L0062276,L0051533,13241
L0054352,L0001345,18211
L0023211,L0021683,29184
L0028811,L0055977,62157
L0046010,L0041844,13206
L0020035,L0064110,36097
L0050422,L0048828,23109
L0050509,L0017678,12411
L0045149,L0058124,49480
L0062291,L0059682,63255
L0020712,L0059499,60602
L0044792,L0028460,48318
L0029190,L0005228,37818
L0052903,L0042113,56806
L0038161,L0033455,2077
L0060562,L0002925,36617
L0039777,L0015405,22900
L0017138,L0017929,50168
L0003701,L0000100,18721
L0001711,L0013727,20720
L0053624,L0053585,54428
L0041465,L0029918,62110
L0064619,L0064505,44915
L0008985,L0047501,20376
L0014079,L0040318,651
L0002791,L0043682,22453
L0005349,L0047272,2467
L0057116,L0038277,17598
L0039579,L0044096,20825
L0025643,L0012758,34458
L0054010,L0034289,47650
L0046805,L0046123,45073
L0037970,L0055023,3423
L0007000,L0029071,36893
L0055350,L0011875,42734
L0058931,L0020112,52823
L0013665,L0014360,4268
L0010947,L0046735,43334
L0048089,L0045911,12336
L0056362,L0002871,9486
L0011721,L0060921,32890
L0049078,L0002523,53095
L0054956,L0057385,17250
L0030205,L0016157,12287
L0037768,L0022403,32211
L0007854,L0018337,31338
L0021538,L0007605,21806
L0052552,L0022091,19640
L0031332,L0011220,21770
L0007850,L0014995,28784
L0012444,L0008484,30688
L0021891,L0055778,40634
L0054277,L0062928,6975
L0007004,L0002671,43246
L0004968,L0032933,7519
L0036485,L0023933,37451
L0062588,L0057608,990
L0053292,L0026699,16076
L0036673,L0056026,39044
L0054178,L0033861,57586
L0043859,L0007096,48076
L0039671,L0028692,15464
L0054402,L0045202,24033
L0044904,L0063199,47125
L0026805,L0043330,11717
L0053410,L0026698,52880
L0030116,L0028102,1695
L0023616,L0056276,35550
L0028028,L0015432,35640
L0030084,L0057859,525
L0038922,L0008794,56560
L0008284,L0002753,24410
L0061761,L0013853,37372
L0034179,L0053423,64985
L0036684,L0037167,534
L0048427,L0053485,32872
L0044794,L0023292,45818
L0032906,L0027476,18824
L0045460,L0055041,49584
L0038629,L0039317,5785
L0007993,L0052132,12398
L0061368,L0029563,7414
L0023220,L0053147,17248
L0038002,L0014125,48783
L0010401,L0038010,30908
L0039233,L0047656,40906
L0007600,L0031905,41293
L0054614,L0042482,3405
L0019613,L0018037,11845
L0000571,L0036649,19709
L0039581,L0032414,16671
L0036148,L0055475,7974
L0008193,L0034946,28750
L0043243,L0017348,25077
L0021167,L0027028,45426
L0042697,L0007482,18684
L0030594,L0065274,57805
L0011038,L0056264,56119
L0006594,L0033506,47694
L0001797,L0064022,45600
L0046856,L0055237,40618
L0009851,L0038107,65047
L0016820,L0031525,47506
L0012851,L0007445,19465
L0005875,L0045161,51544
L0062663,L0021851,5161
L0043016,L0037685,33057
L0048122,L0055295,41360
L0060649,L0031114,26629
L0015878,L0056801,3816
L0045994,L0002488,63736
L0000848,L0007637,51726
L0057091,L0044367,53439
L0004549,L0057966,55152
L0049845,L0022517,11418
L0016307,L0059616,55026
L0025450,L0033628,42405
L0022221,L0039920,43131
L0012412,L0040718,40692
L0049318,L0044628,32536
L0043918,L0039134,44349
L0007644,L0063504,17507
L0021272,L0021623,28217
L0025790,L0042183,59317
L0017672,L0047986,2406
L0038740,L0055098,5011
L0037866,L0007578,47726
L0054464,L0005609,34446
L0019768,L0003131,11606
L0056611,L0024002,23798
L0044531,L0009323,54492
L0064144,L0023148,2530
L0014361,L0005930,30215
L0048934,L0043565,33478
L0003038,L0016675,58894
L0015440,L0020833,50603
L0064376,L0022170,5578
L0056319,L0030550,25846
L0027680,L0006442,8377
L0008995,L0022298,17366
L0020434,L0029028,62451
L0024296,L0065258,38887
L0015850,L0055848,7269
L0006090,L0043898,1728
L0004226,L0015074,16434
L0029758,L0058063,40916
L0002563,L0060614,58591
L0064359,L0019248,35698
L0031179,L0061423,1311
L0037182,L0023578,52486
L0034292,L0050852,49652
L0022750,L0038238,37445
L0043201,L0051499,61637
L0013849,L0008763,42600
L0048847,L0001061,58360
L0048814,L0010262,11924
L0059565,L0045997,1384
L0022828,L0015533,29490
L0061988,L0013997,52668
L0049562,L0046122,25625
L0051046,L0014395,1716
L0033932,L0005749,46484
L0031437,L0035927,53769
L0029602,L0064578,32046
L0039422,L0060921,55458
L0012540,L0032124,29682
L0054253,L0042540,55345
L0056630,L0034073,29362
L0015414,L0055789,57154
L0044660,L0000285,21934
L0049572,L0007237,16083
L0034483,L0030450,4031
L0012878,L0019689,61509
L0027598,L0036446,52136
L0010883,L0021069,21086
L0055229,L0004470,829
L0032596,L0041794,61249
L0058260,L0062774,25094
L0052622,L0041062,22267
L0039193,L0039209,62300
L0011630,L0001843,48675
L0029580,L0041422,10194
L0055846,L0024647,25786
L0049546,L0002080,22686
L0040920,L0024331,53937
L0027535,L0048602,23721
L0037944,L0041028,57257
L0041458,L0059843,55222
L0027969,L0025665,15057
L0025573,L0008601,39529
L0013126,L0008262,5049
L0023409,L0050226,4353
L0042632,L0026370,65087
L0027124,L0046662,61484
L0036607,L0033317,20736
L0064339,L0063258,37947
L0052222,L0032358,11384
L0059105,L0049593,19859
L0028101,L0049151,59188
L0042530,L0053888,52000
L0027416,L0020712,14627
L0021053,L0049530,28523
L0049526,L0007543,4031
L0017859,L0001235,51688
L0053614,L0040238,16633
L0040776,L0033626,39701
L0055446,L0024530,15062
L0004960,L0041439,54594
L0036222,L0028657,44945
L0014019,L0024258,60956
L0059291,L0011980,39140
L0010511,L0027462,45778
L0000151,L0065536,55192
L0049383,L0009350,24806
L0043221,L0052801,29027
L0009110,L0008553,36307
L0013015,L0064032,32599
L0041021,L0005615,56060
L0063085,L0003681,19441
L0027646,L0018061,42256
L0043304,L0035579,13629
L0041678,L0022282,10605
L0029019,L0049759,12286
L0060035,L0006896,16112
L0034400,L0020066,6110
L0063850,L0019075,38033
L0049528,L0010542,27788
L0025743,L0008790,48967
L0037735,L0058087,34767
L0050085,L0005692,52941
L0016336,L0043878,36039
L0021886,L0035085,35052
L0006456,L0041088,32345
L0030220,L0018024,11232
L0003700,L0053444,46416
L0035413,L0004116,10118
L0057314,L0047065,60784
L0041778,L0020841,57895
L0010380,L0007231,4336
L0014134,L0014742,47861
L0004146,L0054784,1142
L0033095,L0017231,10512
L0041007,L0056619,32913
L0013070,L0043806,64917
L0057796,L0044373,56482
L0003926,L0041616,57802
L0051806,L0056288,40620
L0015320,L0038767,34
L0057892,L0003102,17445
L0058084,L0019346,51796
L0050705,L0061596,63889
L0021943,L0002578,39083
L0056012,L0016208,48372
L0050754,L0062125,18328
L0000746,L0050494,12685
L0013684,L0063112,61002
L0042665,L0015298,21860
L0015291,L0007048,29628
L0008771,L0016480,65238
L0023632,L0004560,25456
L0031945,L0053272,6682
L0000806,L0039465,22427
L0018812,L0031277,43087
L0058647,L0057309,39042
L0047880,L0035129,29019
L0003894,L0033138,25403
L0044458,L0020838,9485
L0065151,L0009278,31663
L0027924,L0055323,14600
L0025437,L0013522,46503
L0061461,L0047056,36196
L0038949,L0034216,5240
L0065329,L0065437,64760
L0057246,L0063480,55414
L0065134,L0036157,23923
L0035977,L0036277,11422
L0028274,L0059672,6655
L0019074,L0029287,49781
L0010543,L0021574,57606
L0036361,L0003185,52768
L0007143,L0062031,25550
L0033297,L0012584,6920
L0023696,L0032490,54026
L0065441,L0003227,12509
L0003649,L0015032,36254
L0002660,L0062020,48533
L0058647,L0004698,10043
L0038187,L0001809,61586
L0024363,L0011250,8360
L0000472,L0015102,19785
L0008460,L0020582,47279
L0006400,L0043995,42459
L0064325,L0043122,55470
L0035414,L0052473,33901
L0012827,L0010728,1755
L0024932,L0003380,42066
L0017822,L0027132,27993
L0007777,L0046703,13936
L0016488,L0015949,54336
L0039939,L0033783,28608
L0037864,L0061343,21214
L0027313,L0007952,19325
L0030524,L0057035,46480
L0048845,L0007137,23082
L0007507,L0009476,9850
L0058947,L0030698,31002
L0041457,L0020659,10248
L0060306,L0032413,55547
L0026377,L0056055,22602
L0045542,L0034559,35812
L0064666,L0038812,53165
L0032334,L0052136,45134
L0032695,L0035958,47936
L0016870,L0036079,6570
L0010356,L0013274,64377
L0041706,L0049099,34249
L0014385,L0010361,40121
L0036949,L0016578,30372
L0026405,L0059677,40670
L0010985,L0037738,7313
L0055124,L0048957,14733
L0051627,L0021667,18448
L0014737,L0062003,48214
L0062113,L0065240,31265
L0023041,L0040940,27892
L0002729,L0063363,9676
L0051430,L0042795,48991
L0062590,L0015521,45119
L0001542,L0008131,19992
L0010370,L0023360,23667
L0059680,L0004541,9335
L0057380,L0036191,31520
L0015725,L0042303,39996
L0064702,L0018617,27943
L0062733,L0053495,50672
L0037310,L0009711,61075
L0055193,L0046050,62697
L0024395,L0050323,43372
L0050734,L0047273,54268
L0035487,L0050733,17171
L0055232,L0038746,24288
L0053879,L0019085,42372
L0003613,L0045728,1124
L0007541,L0004484,18430
L0042815,L0035176,34116
L0038035,L0053446,12771
L0063917,L0046470,6704
L0053925,L0034418,63896
L0023447,L0041258,36997
L0065273,L0031258,51013
L0024212,L0035870,51483
L0055759,L0031158,38310
L0006818,L0039972,62982
L0009751,L0018705,7600
L0065462,L0005459,21609
L0010080,L0010514,8257
L0001894,L0037294,21117
L0000788,L0033907,47490
L0059263,L0004425,55717
L0026951,L0037688,59071
L0040123,L0064480,13565
L0037969,L0063298,156
L0004215,L0022198,712
L0013761,L0041283,26582
L0032627,L0006717,32238
L0023528,L0058486,46520
L0055180,L0037188,38477
L0014842,L0016337,64705
L0050503,L0007855,44067
L0061873,L0047673,4586
L0017673,L0043767,37387
L0044886,L0001750,10235
L0017103,L0065118,17940
L0001859,L0056134,35281
L0006447,L0046959,56839
L0047467,L0025776,40782
L0059107,L0056113,2343
L0051512,L0023268,38166
L0015358,L0065331,479
L0007363,L0001436,43644
L0008063,L0013736,41750
L0054570,L0014061,42305
L0034586,L0041168,51715
L0050451,L0025935,53694
L0033659,L0044769,62617
L0018600,L0032252,43191
L0063279,L0018081,52962
L0039092,L0037828,27367
L0008381,L0000769,45211
L0009274,L0041365,17957
L0009505,L0041023,55959
L0028586,L0041034,60501
L0048238,L0064793,8864
L0053098,L0012844,37152
L0026858,L0038794,58835
L0011153,L0059050,50902
L0041183,L0062834,54854
L0041527,L0052997,45144
L0014696,L0005754,25657
L0035258,L0034430,47736
L0042988,L0049686,26967
L0048353,L0050280,20469
L0019217,L0050148,50610
L0065474,L0029093,52824
L0041554,L0055916,28977
L0038889,L0036788,43979
L0061251,L0007741,48980
L0020789,L0054053,49763
L0030874,L0037183,30062
L0033648,L0009431,40271
L0001800,L0016806,38070
L0054536,L0042057,26486
L0045883,L0061180,51130
L0052773,L0016552,1223
L0010813,L0004336,26674
L0042405,L0015815,41409
L0055100,L0038448,9850
L0004390,L0025056,45172
L0015568,L0019908,23503
L0037266,L0065346,45431
L0016009,L0045190,46148
L0016633,L0045878,6348
L0041372,L0036785,25973
L0035637,L0005769,39970
L0056796,L0041965,8966
L0031212,L0005629,10596
L0035729,L0049367,18839
L0022018,L0064884,60864
L0054576,L0035700,4148
L0040810,L0006203,52936
L0058507,L0059029,42831
L0035067,L0060287,31875
L0021913,L0012664,12425
L0061444,L0010461,29114
L0035710,L0062933,52189
L0022207,L0008035,4005
L0040000,L0048975,23533
L0044909,L0052163,3448
L0026087,L0055122,7465
L0012525,L0064186,18542
L0000131,L0011416,3405
L0035942,L0034130,25102
L0049720,L0006274,47147
L0063291,L0011899,2956
L0010562,L0032635,24270
L0053919,L0046727,19068
L0008233,L0053312,56482
L0043173,L0028267,46908
L0008767,L0041085,47325
L0017598,L0059456,43463
L0022299,L0046085,31613
L0039677,L0009364,48990
L0028333,L0031907,13367
L0020541,L0048022,21353
L0016478,L0014484,63780
L0011949,L0049366,36661
L0052329,L0024581,17185
L0048641,L0055509,56465
L0048584,L0065330,58781
L0064079,L0000120,33821
L0026547,L0046078,7596
L0022948,L0060356,46604
L0012609,L0034438,50515
L0035689,L0042102,5426
L0014687,L0011708,54301
L0040709,L0059014,35011
L0027877,L0019016,37707
L0054985,L0028026,30176
L0014752,L0005719,30772
L0056474,L0061260,5835
L0036459,L0043881,21589
L0041279,L0035022,52626
L0021051,L0014161,20180
L0004433,L0034875,1304
L0007929,L0055449,59876
L0013489,L0043355,47758
L0005468,L0058780,28582
L0060862,L0024292,48443
L0045169,L0042907,3181
L0018719,L0000786,17700
L0018455,L0027408,59782
L0004128,L0059912,18514
L0015394,L0023462,15994
L0059405,L0029414,57407
L0031429,L0045037,28878
L0042396,L0025142,49061
L0027142,L0036133,19299
L0049310,L0008701,58443
L0058398,L0022551,59097
L0050082,L0035294,10112
L0036232,L0053083,58121
L0016646,L0056838,5150
L0014954,L0054041,57955
L0061996,L0034191,1836
L0032895,L0054970,39113
L0054389,L0055487,29864
L0062368,L0040059,62595
L0048730,L0013555,25172
L0013704,L0026416,30979
L0049583,L0021301,51023
L0049284,L0016861,47152
L0047419,L0026515,16351
L0042525,L0042723,30591
L0011367,L0019811,8067
L0030164,L0055276,22066
L0032658,L0021839,51781
L0037445,L0022780,13208
L0034835,L0065027,12295
L0022000,L0043520,28162
L0003907,L0040080,51845
L0020673,L0057668,58534
L0048152,L0032894,31382
L0016118,L0020291,45341
L0056464,L0027489,61975
L0034790,L0000329,59717
L0010508,L0060070,57185
L0048309,L0003259,32119
L0045685,L0031381,57922
L0015405,L0055268,11495
L0058492,L0050313,506
L0002084,L0034596,34214
L0055542,L0057044,59616
L0013303,L0005738,61117
L0013203,L0063599,50518
L0044549,L0005243,13889
L0043405,L0039126,4678
L0006617,L0057721,7120
L0024329,L0061178,39015
L0015010,L0009063,48350
L0064664,L0010659,59562
L0044776,L0052542,13506
L0005232,L0065242,8201
L0017592,L0009307,36249
L0022423,L0025029,64222
L0053692,L0040351,22061
L0029415,L0049313,17975
L0027759,L0020788,20817
L0024906,L0053984,35440
L0042594,L0027599,46696
L0049268,L0035906,53241
L0021709,L0053774,44560
L0048489,L0010765,60440
L0056814,L0028596,57369
L0048227,L0019280,15365
L0029953,L0015698,57393
L0042670,L0051781,828
L0030600,L0023442,3803
L0041871,L0044617,4604
L0062970,L0043816,45315
L0024784,L0048315,22903
L0003966,L0038804,13409
L0058997,L0017326,14234
